    0.0000  1  1   95.0000   45.0000    0.0000    0.0000    1.1282    0.9323    0.2146    0.1922    6.0552    5.4420  0.5626E+03  0.9881E+03  0.0000E+00  0.0000E+00  0.1407E+03  0.000
    0.1748  1  1   94.4610   44.9487    0.0000    0.0000    1.1386    0.9402    0.2192    0.1947    6.0614    5.4494  0.5220E+03  0.9642E+03 -0.3084E-05 -0.2936E-06  0.1413E+03  0.000
    0.3498  1  1   93.9014   44.8957    0.0000    0.0000    1.1492    0.9481    0.2239    0.1972    6.0682    5.4572  0.4817E+03  0.9401E+03 -0.3197E-05 -0.3027E-06  0.1419E+03  0.000
    0.5251  1  1   93.3191   44.8410    0.0000    0.0000    1.1603    0.9562    0.2289    0.1998    6.0757    5.4653  0.4416E+03  0.9156E+03 -0.3322E-05 -0.3123E-06  0.1425E+03  0.000
    0.7007  1  1   92.7114   44.7844    0.0000    0.0000    1.1721    0.9645    0.2344    0.2024    6.0838    5.4737  0.4015E+03  0.8905E+03 -0.3461E-05 -0.3223E-06  0.1431E+03  0.000
    0.8766  1  1   92.0754   44.7258    0.0000    0.0000    1.1848    0.9730    0.2405    0.2052    6.0925    5.4825  0.3615E+03  0.8649E+03 -0.3616E-05 -0.3328E-06  0.1438E+03  0.000
    1.0528  1  1   91.4073   44.6653    0.0000    0.0000    1.1988    0.9819    0.2474    0.2081    6.1017    5.4916  0.3217E+03  0.8384E+03 -0.3792E-05 -0.3437E-06  0.1445E+03  0.000
    1.2293  1  1   90.7028   44.6026    0.0000    0.0000    1.2142    0.9912    0.2553    0.2112    6.1113    5.5011  0.2823E+03  0.8111E+03 -0.3991E-05 -0.3549E-06  0.1453E+03  0.000
    1.4062  1  1   89.9570   44.5378    0.0000    0.0000    1.2314    1.0010    0.2645    0.2144    6.1214    5.5109  0.2436E+03  0.7828E+03 -0.4216E-05 -0.3664E-06  0.1461E+03  0.000
    1.5835  1  1   89.1638   44.4708    0.0000    0.0000    1.2504    1.0113    0.2751    0.2179    6.1317    5.5210  0.2061E+03  0.7534E+03 -0.4474E-05 -0.3779E-06  0.1469E+03  0.000
    1.7612  1  1   88.3164   44.4017    0.0000    0.0000    1.2716    1.0223    0.2876    0.2216    6.1423    5.5315  0.1705E+03  0.7228E+03 -0.4768E-05 -0.3893E-06  0.1479E+03  0.000
    1.9342  1  1   87.4333   44.3324    0.0000    0.0000    1.2946    1.0337    0.3018    0.2256    6.1527    5.5421  0.1389E+03  0.6918E+03 -0.5106E-05 -0.4001E-06  0.1488E+03  0.000
    2.0937  1  1   86.5589   44.2671    0.0000    0.0000    1.3182    1.0447    0.3173    0.2295    6.1622    5.5521  0.1137E+03  0.6622E+03 -0.5482E-05 -0.4094E-06  0.1497E+03  0.000
    2.2409  1  1   85.6934   44.2058    0.0000    0.0000    1.3424    1.0556    0.3340    0.2334    6.1709    5.5615  0.9493E+02  0.6339E+03 -0.5877E-05 -0.4164E-06  0.1506E+03  0.000
    2.3771  1  1   84.8364   44.1486    0.0000    0.0000    1.3672    1.0661    0.3523    0.2373    6.1787    5.5705  0.8289E+02  0.6069E+03 -0.6293E-05 -0.4203E-06  0.1515E+03  0.000
    2.5032  1  1   83.9881   44.0956    0.0000    0.0000    1.3928    1.0765    0.3725    0.2412    6.1856    5.5790  0.7744E+02  0.5814E+03 -0.6729E-05 -0.4206E-06  0.1523E+03  0.000
    2.6200  1  1   83.1482   44.0469    0.0000    0.0000    1.4193    1.0865    0.3948    0.2451    6.1917    5.5871  0.7804E+02  0.5573E+03 -0.7189E-05 -0.4166E-06  0.1530E+03  0.000
    2.7284  1  1   82.3167   44.0028    0.0000    0.0000    1.4468    1.0963    0.4196    0.2491    6.1970    5.5947  0.8338E+02  0.5349E+03 -0.7674E-05 -0.4072E-06  0.1536E+03  0.000
    2.8289  1  1   81.4935   43.9634    0.0000    0.0000    1.4754    1.1059    0.4475    0.2532    6.2015    5.6019  0.9112E+02  0.5144E+03 -0.8187E-05 -0.3913E-06  0.1541E+03  0.000
    2.9222  1  1   80.6786   43.9291    0.0000    0.0000    1.5052    1.1151    0.4785    0.2572    6.2051    5.6088  0.9178E+02  0.4960E+03 -0.8734E-05 -0.3674E-06  0.1547E+03  0.000
    3.0088  1  1   79.8718   43.9002    0.0000    0.0000    1.5362    1.1242    0.5132    0.2612    6.2081    5.6153  0.8947E+02  0.4796E+03 -0.9317E-05 -0.3342E-06  0.1552E+03  0.000
    3.0892  1  1   79.0731   43.8769    0.0000    0.0000    1.5683    1.1330    0.5522    0.2651    6.2103    5.6215  0.8773E+02  0.4653E+03 -0.9940E-05 -0.2897E-06  0.1556E+03  0.000
    3.1637  1  1   78.2824   43.8596    0.0000    0.0000    1.6015    1.1415    0.5959    0.2692    6.2118    5.6274  0.8603E+02  0.4531E+03 -0.1061E-04 -0.2318E-06  0.1559E+03  0.000
    3.2329  1  1   77.4995   43.8487    0.0000    0.0000    1.6356    1.1498    0.6449    0.2733    6.2127    5.6330  0.8447E+02  0.4434E+03 -0.1132E-04 -0.1580E-06  0.1562E+03  0.000
    3.2867  1  1   76.8496   43.8452    0.0000    0.0000    1.6646    1.1566    0.6905    0.2769    6.2129    5.6375  0.8744E+02  0.4376E+03 -0.1207E-04 -0.6574E-07  0.1562E+03  0.000
    3.3232  1  1   76.3850   43.8462    0.0000    0.0000    1.6856    1.1613    0.7262    0.2797    6.2128    5.6407  0.9267E+02  0.4355E+03 -0.1274E-04  0.2764E-07  0.1561E+03  0.000
    3.3541  1  1   75.9753   43.8494    0.0000    0.0000    1.7043    1.1655    0.7595    0.2822    6.2125    5.6434  0.9363E+02  0.4355E+03 -0.1323E-04  0.1049E-06  0.1560E+03  0.000
    3.3772  1  1   75.6599   43.8536    0.0000    0.0000    1.7189    1.1686    0.7869    0.2843    6.2121    5.6455  0.9707E+02  0.4365E+03 -0.1368E-04  0.1806E-06  0.1558E+03  0.000
    3.3984  1  1   75.3627   43.8588    0.0000    0.0000    1.7326    1.1715    0.8136    0.2862    6.2117    5.6475  0.9736E+02  0.4387E+03 -0.1403E-04  0.2446E-06  0.1557E+03  0.000
    3.4149  1  1   75.1251   43.8639    0.0000    0.0000    1.7437    1.1739    0.8362    0.2878    6.2113    5.6490  0.9989E+02  0.4411E+03 -0.1437E-04  0.3091E-06  0.1555E+03  0.000
    3.4308  1  1   74.8930   43.8697    0.0000    0.0000    1.7545    1.1761    0.8587    0.2894    6.2109    5.6505  0.9991E+02  0.4443E+03 -0.1465E-04  0.3645E-06  0.1554E+03  0.000
    3.4435  1  1   74.7028   43.8750    0.0000    0.0000    1.7634    1.1780    0.8781    0.2908    6.2105    5.6517  0.1019E+03  0.4474E+03 -0.1492E-04  0.4213E-06  0.1552E+03  0.000
    3.4560  1  1   74.5131   43.8809    0.0000    0.0000    1.7723    1.1798    0.8977    0.2921    6.2101    5.6529  0.1018E+03  0.4511E+03 -0.1515E-04  0.4705E-06  0.1550E+03  0.000
    3.4663  1  1   74.3547   43.8863    0.0000    0.0000    1.7798    1.1813    0.9148    0.2933    6.2097    5.6540  0.1034E+03  0.4546E+03 -0.1538E-04  0.5213E-06  0.1548E+03  0.000
    3.4766  1  1   74.1950   43.8921    0.0000    0.0000    1.7873    1.1829    0.9322    0.2945    6.2093    5.6550  0.1033E+03  0.4586E+03 -0.1557E-04  0.5659E-06  0.1547E+03  0.000
    3.4852  1  1   74.0593   43.8974    0.0000    0.0000    1.7937    1.1842    0.9476    0.2956    6.2089    5.6558  0.1046E+03  0.4623E+03 -0.1577E-04  0.6122E-06  0.1545E+03  0.000
    3.4938  1  1   73.9217   43.9030    0.0000    0.0000    1.8002    1.1855    0.9632    0.2967    6.2086    5.6567  0.1045E+03  0.4664E+03 -0.1594E-04  0.6531E-06  0.1543E+03  0.000
    3.5012  1  1   73.8031   43.9081    0.0000    0.0000    1.8058    1.1866    0.9773    0.2977    6.2082    5.6575  0.1056E+03  0.4702E+03 -0.1611E-04  0.6956E-06  0.1541E+03  0.000
    3.5086  1  1   73.6825   43.9136    0.0000    0.0000    1.8115    1.1878    0.9916    0.2986    6.2079    5.6582  0.1056E+03  0.4744E+03 -0.1626E-04  0.7335E-06  0.1540E+03  0.000
    3.5128  1  1   73.6136   43.9168    0.0000    0.0000    1.8148    1.1884    1.0000    0.2992    6.2077    5.6587  0.1062E+03  0.4770E+03 -0.1642E-04  0.7729E-06  0.1539E+03  0.000
    3.5133  1  1   73.6052   43.9172    0.0000    0.0000    1.8152    1.1885    1.0010    0.2993    6.2076    5.6587  0.1063E+03  0.4773E+03  0.0000E+00  0.0000E+00  0.1539E+03  0.000
    3.5133  1  1   73.6050   43.9172    0.0000    0.0000    1.8152    1.1885    1.0011    0.2993    6.2076    5.6587  0.1068E+03  0.4773E+03 -0.1650E-04  0.7957E-06  0.1538E+03  0.000
    3.5134  1  1   73.6046   43.9172    0.0000    0.0000    1.8152    1.1885    1.0013    0.2994    6.2076    5.6587  0.1075E+03  0.4773E+03 -0.1650E-04  0.7956E-06  0.1538E+03  0.000
    3.5134  1  1   73.6038   43.9173    0.0000    0.0000    1.8153    1.1885    1.0016    0.2994    6.2076    5.6587  0.1086E+03  0.4773E+03 -0.1650E-04  0.7954E-06  0.1538E+03  0.000
    3.5135  1  1   73.6021   43.9174    0.0000    0.0000    1.8153    1.1885    1.0022    0.2996    6.2076    5.6588  0.1104E+03  0.4774E+03 -0.1649E-04  0.7950E-06  0.1537E+03  0.000
    3.5137  1  1   73.5987   43.9175    0.0000    0.0000    1.8155    1.1886    1.0030    0.2997    6.2076    5.6588  0.1124E+03  0.4775E+03 -0.1649E-04  0.7945E-06  0.1537E+03  0.000
    3.5141  1  1   73.5919   43.9178    0.0000    0.0000    1.8158    1.1886    1.0038    0.2997    6.2076    5.6588  0.1125E+03  0.4778E+03 -0.1648E-04  0.7938E-06  0.1537E+03  0.000
    3.5149  1  1   73.5784   43.9185    0.0000    0.0000    1.8165    1.1888    1.0053    0.2998    6.2076    5.6589  0.1122E+03  0.4784E+03 -0.1648E-04  0.7936E-06  0.1537E+03  0.000
    3.5166  1  1   73.5514   43.9198    0.0000    0.0000    1.8178    1.1890    1.0084    0.3000    6.2075    5.6591  0.1118E+03  0.4795E+03 -0.1648E-04  0.7933E-06  0.1537E+03  0.000
    3.5199  1  1   73.4974   43.9224    0.0000    0.0000    1.8203    1.1895    1.0146    0.3003    6.2073    5.6594  0.1108E+03  0.4818E+03 -0.1647E-04  0.7926E-06  0.1536E+03  0.000
    3.5264  1  1   73.3894   43.9276    0.0000    0.0000    1.8255    1.1906    1.0272    0.3009    6.2070    5.6601  0.1090E+03  0.4861E+03 -0.1646E-04  0.7915E-06  0.1536E+03  0.000
    3.5395  1  1   73.1737   43.9380    0.0000    0.0000    1.8361    1.1926    1.0533    0.3021    6.2063    5.6615  0.1054E+03  0.4945E+03 -0.1643E-04  0.7901E-06  0.1536E+03  0.000
    3.5619  1  1   72.8079   43.9557    0.0000    0.0000    1.8510    1.1962    1.0919    0.3044    6.2070    5.6638  0.1002E+03  0.5074E+03 -0.1639E-04  0.7939E-06  0.1536E+03  0.000
    3.5840  1  1   72.4438   43.9742    0.0000    0.0000    1.7684    1.1998    0.9050    0.3069    6.2217    5.6662  0.1144E+03  0.5192E+03 -0.1643E-04  0.8343E-06  0.1533E+03  0.000
    3.5840  1  1   72.4438   43.9742    0.0000    0.0000    1.7684    1.1998    0.9050    0.3069    6.2217    5.6662  0.1144E+03  0.5192E+03 -0.1638E-04  0.7833E-06  0.1533E+03  0.000
    3.5892  1  1   72.3629   43.9770    0.0000    0.0000    1.7152    1.2007    0.8003    0.3073    6.2275    5.6667  0.1334E+03  0.5207E+03 -0.1570E-04  0.5560E-06  0.1534E+03  0.000
    3.5892  1  1   72.3629   43.9770    0.0000    0.0000    1.7151    1.2007    0.8003    0.3073    6.2275    5.6667  0.1334E+03  0.5207E+03 -0.1444E-04  0.2663E-06  0.1534E+03  0.000
    3.5892  2  1   72.3629   43.9770   31.1769    0.0000    1.6989    1.2007    0.7708    0.3073    6.2275    5.6667  0.2469E+03  0.5207E+03 -0.1444E-04  0.2662E-06  0.1534E+03  0.000
    3.5893  2  1   72.3518   43.9778   31.2081    0.0000    1.7808    1.2007    0.9308    0.3072    6.2281    5.6667  0.1812E+03  0.5214E+03 -0.6943E-04  0.4970E-05  0.1534E+03  0.000
    3.5894  2  1   72.3478   43.9782   31.2194    0.0000    1.8105    1.2007    0.9968    0.3072    6.2284    5.6667  0.1614E+03  0.5217E+03 -0.6972E-04  0.6186E-05  0.1534E+03  0.000
    3.5894  2  1   72.3475   43.9782   31.2201    0.0000    1.8122    1.2007    1.0008    0.3072    6.2284    5.6667  0.1603E+03  0.5217E+03  0.0000E+00  0.0000E+00  0.1534E+03  0.000
    3.5894  2  1   72.3475   43.9782   31.2202    0.0000    1.8124    1.2007    1.0011    0.3072    6.2284    5.6667  0.1606E+03  0.5217E+03 -0.6983E-04  0.6688E-05  0.1534E+03  0.000
